id,name,team,opponent,event_start,position,salary
MuHSfKeQrOoI1ClJnN-FfEA8b7H-,Austin Allen,SL,ORL,16:00 2019-03-02,QB,5000
MtrMUn2A9gmLtX-r9HO6AkYUy6XR,Rannell Hall,ORL,SL,16:00 2019-03-02,WR,5000
MuwAVWNm8bg7g5XoWanDdrYAEmqw,B.J. Daniels,SL,ORL,16:00 2019-03-02,QB,5000
MuV61fWM6sA0uQR9zlLTFTE5KrTp,Willie Quinn,ORL,SL,16:00 2019-03-02,WR,3000
MuShKYY0K9EeX6CMhI3AqqdV8t4e,Kenny Bell,SL,ORL,16:00 2019-03-02,WR,4400
MsSyIj8ll2VgHiA2jn2sa1vGnFgt,Branden Oliver,SL,ORL,16:00 2019-03-02,RB,5300
MrkELcFs7bHoH31xKsU5oBinE-I7,Matt Sewall,ORL,SL,16:00 2019-03-02,WR,3000
MruASXlN9ksMnvFg3zcDg_6dISTx,Austin Traylor,SL,ORL,16:00 2019-03-02,TE,3000
MrcbTGRfExX6jV5TIlzBA0U5Hj2E,De'Veon Smith,ORL,SL,16:00 2019-03-02,RB,4200
Mtd5_MUsT9kODDCWx2Xbgr5IqD5c,Kevin Anderson,ORL,SL,16:00 2019-03-02,QB,5000
Mqnq5l339f1e7sM0Ypu4qHaoIBdh,Austin Appleby,ORL,SL,16:00 2019-03-02,QB,5000
MqGd44MUMsf1cWf9eclgu5gZxo_b,Garrett Gilbert,ORL,SL,16:00 2019-03-02,QB,7100
MrxsVJwCGFXBajsksqfAYwPZbFtK,Donteea Dye Jr.,ORL,SL,16:00 2019-03-02,WR,3000
MqAqgAiieUG6UqLAKWJxf7Ibmo59,Jeff Godfrey,ORL,SL,16:00 2019-03-02,WR,3000
